      lambda       flux         err
      19058.3      74215.8      5015.76
      19063.2      85211.8      10800.5
      19068.0      89405.5      13803.6
      19072.9      83727.3      10306.0
      19077.7      72600.9      3888.86
      19082.6      65018.5      1810.27
      19087.4      62350.6      1466.49
      19092.3      62434.5      1223.90
      19097.1      61932.9      3288.51
      19102.0      60672.9      4951.28
      19106.8      61026.7      6061.59
      19111.7      60402.3      7812.89
      19116.5      74586.4      27754.3
      19121.4      76051.9      19734.1
      19126.2      71706.1      6783.92
      19131.1      67694.5      4987.03
      19135.9      69805.6      3237.25
      19140.8      79889.4      7630.89
      19145.6      84358.9      10077.2
      19150.5      75568.1      4779.58
      19155.3      65867.8      3306.91
      19160.2      59750.9      2385.42
      19165.0      65653.4      4631.43
      19169.9      71889.2      7207.06
      19174.7      66288.1      4170.52
      19179.6      59178.9      1050.33
      19184.4      58386.8      2941.91
      19189.3      59054.0      5865.50
      19194.1      58534.2      8011.10
      19199.0      59098.2      5497.59
      19203.8      68393.0      5320.64
      19208.7      75041.4      8612.78
      19213.5      72548.8      7223.16
      19218.4      69125.0      5323.29
      19223.2      61284.4      2359.10
      19228.1      56913.3      1301.84
      19232.9      55617.9      3347.85
      19237.7      53481.1      1797.35
      19242.6      63496.3      4635.85
      19247.4      69336.3      6260.44
      19252.3      60569.0      2118.55
      19257.1      56147.3      2166.65
      19262.0      54306.9      4183.58
      19266.8      53320.5      3463.06
      19271.7      61972.9      3385.62
      19276.5      68241.1      2879.75
      19281.4      61871.5      402.415
      19286.2      64307.2      3192.82
      19291.1      63329.4      3050.32
      19295.9      58107.2      2153.90
      19300.8      56178.8      3232.21
      19305.6      54458.9      1279.50
      19310.5      56762.1      2053.63
      19315.3      62903.2      4583.04
      19320.2      62542.7      3583.23
      19325.0      59245.4      1543.43
      19329.9      56753.6      660.273
      19334.7      54823.8      1122.41
      19339.6      59216.0      1704.93
      19344.4      65053.5      2839.33
      19349.3      60907.6      762.275
      19354.1      58745.4      1544.03
      19359.0      57684.6      3150.49
      19363.8      57914.3      1647.65
      19368.7      60246.7      409.760
      19373.5      59495.7      1974.95
      19378.4      56839.6      2311.37
      19383.2      55137.3      1229.62
      19388.1      54601.3      1752.98
      19392.9      56702.7      1483.68
      19397.8      63023.2      3744.03
      19402.6      61431.2      2117.79
      19407.5      58295.7      542.574
      19412.3      61016.6      2301.93
      19417.1      65303.4      3231.61
      19422.0      62576.4      529.633
      19426.8      60117.9      2011.21
      19431.7      58998.8      2574.74
      19436.5      60519.9      1754.68
      19441.4      63061.5      1403.22
      19446.2      65157.7      768.710
      19451.1      66394.1      1684.75
      19455.9      63237.1      2125.07
      19460.8      61263.5      1482.04
      19465.6      59992.2      1004.16
      19470.5      59647.6      1271.01
      19475.3      58235.9      1295.32
      19480.2      58182.6      1161.47
      19485.0      57876.4      1127.64
      19489.9      56383.2      492.092
      19494.7      57050.6      1429.52
      19499.6      55279.7      599.788
      19504.4      53963.4      893.917
      19509.3      53074.0      766.821
      19514.1      52522.8      396.297
      19519.0      52999.9      1000.56
      19523.8      52446.3      2055.60
      19528.7      53194.7      761.259
      19533.5      57093.6      428.683
      19538.4      58574.4      797.597
      19543.2      57447.2      411.129
      19548.1      56560.7      1265.80
      19552.9      55093.3      891.841
      19557.8      54020.3      858.379
      19562.6      56671.1      1706.36
      19567.5      58205.0      1875.01
      19572.3      58596.3      860.446
      19577.2      58372.3      537.507
      19582.0      58586.3      834.482
      19586.8      57435.7      535.477
      19591.7      57844.7      1066.76
      19596.5      58131.5      1784.97
      19601.4      54499.3      778.299
      19606.2      52422.3      659.825
      19611.1      52995.1      1032.62
      19615.9      54098.2      700.834
      19620.8      54142.5      873.251
      19625.6      53980.9      608.487
      19630.5      55540.6      866.409
      19635.3      55687.9      1119.11
      19640.2      55599.5      1119.80
      19645.0      55287.5      916.702
      19649.9      54611.3      830.239
      19654.7      54248.0      812.555
      19659.6      53823.4      512.261
      19664.4      53910.6      236.088
      19669.3      52519.2      477.551
      19674.1      52113.4      876.250
      19679.0      53557.1      637.252
      19683.8      54755.0      1173.96
      19729.0      50898.3          NaN
      19735.5      51362.8          NaN
      19741.9      51774.0      626.394
      19748.4      50795.5      590.229
      19754.8      48908.2      730.632
      19761.3      47943.3      477.229
      19767.8      48274.3      778.275
      19774.2      48350.0      460.456
      19780.7      47210.4      1153.44
      19787.2      47438.4      145.082
      19793.6      48574.7      279.139
      19800.1      49648.5      455.515
      19806.6      50670.9      1188.07
      19813.0      49648.5      1130.79
      19819.5      49410.7      882.486
      19825.9      48346.3      414.324
      19832.4      48647.3      616.904
      19838.9      48940.3      278.523
      19845.3      49118.9      260.208
      19851.8      49094.1      830.097
      19858.3      48990.1      1239.67
      19864.7      48747.0      1112.34
      19871.2      48815.8      529.643
      19877.7      49372.8      1299.93
      19884.1      48122.4      214.688
      19890.6      49054.1      363.829
      19897.0      48650.1      515.863
      19903.5      48079.4      662.848
      19910.0      48088.7      838.912
      19916.4      48410.2      952.842
      19922.9      47859.3      430.809
      19929.4      49001.7      267.721
      19935.8      49920.0      328.521
      19942.3      49752.5      427.870
      19948.8      49384.2      391.691
      19955.2      50006.9      747.592
      19961.7      51336.9      1113.58
      19968.1      51383.6      1815.66
      19974.6      49579.2      1511.89
      19981.1      49034.7      1806.67
      19987.5      50604.4      1055.96
      19994.0      51454.6      1748.66
      20000.5      50490.5      2258.42
      20006.9      51161.9      1227.66
      20013.4      53609.0      2282.64
      20019.8      51877.9      946.739
      20026.3      50888.4      857.760
      20032.8      52141.3      1760.28
      20039.2      53593.3      998.767
      20045.7      51096.5      708.056
      20052.2      50598.0      1430.31
      20058.6      52568.4      2518.54
      20065.1      51535.7      2344.56
      20071.6      50441.8      2221.32
      20078.0      51356.5      2014.10
      20084.5      49346.6      1100.91
      20090.9      47707.4      257.195
      20097.4      48538.6      567.040
      20103.9      49848.7      1100.28
      20110.3      51386.1      1238.90
      20116.8      50961.9      476.256
      20123.3      50705.1      456.596
      20129.7      50181.0      325.801
      20136.2      50677.8      1142.62
      20142.7      50376.4      1486.45
      20149.1      50310.5      770.261
      20155.6      49841.0      523.271
      20162.0      49290.6      688.667
      20168.5      48746.2      727.227
      20175.0      50622.8      1799.09
      20181.4      50405.8      1666.45
      20187.9      50013.3      1346.12
      20194.4      47852.9      338.333
      20200.8      48076.5      1017.78
      20207.3      49885.2      1635.33
      20213.8      50847.8      1295.57
      20220.2      51165.6      1303.71
      20226.7      49395.2      197.139
      20233.1      49227.6      365.693
      20239.6      49448.7      509.231
      20246.1      48574.7      493.154
      20252.5      47963.0      263.427
      20259.0      47237.6      335.964
      20265.5      46954.0      570.280
      20271.9      46401.3      305.970
      20278.4      46786.9      158.786
      20284.9      47400.8      423.045
      20291.3      47519.1      657.379
      20297.8      46897.9      354.443
      20304.2      47351.0      305.243
      20310.7      47662.0      483.798
      20317.2      49427.8      996.628
      20323.6      49950.1      649.798
      20330.1      49525.9      324.242
      20336.6      48149.0      636.256
      20343.0      47806.8      268.050
      20349.5      47186.4      236.798
      20356.0      47207.1      303.331
      20362.4      47925.8      215.024
      20368.9      48468.1      264.727
      20375.3      48640.1      249.630
      20381.8      48652.7      650.150
      20388.3      47868.9      766.009
      20394.7      46986.0      438.571
      20401.2      46759.1      219.315
      20407.7      46945.9      90.6839
      20414.1      47646.1      265.714
      20420.6      48324.2      326.119
      20427.1      48923.4      340.534
      20433.5      49175.3      252.121
      20440.0      48500.3      559.298
      20446.4      47103.1      683.431
      20452.9      46140.8      217.980
      20459.4      47026.9      345.299
      20465.8      48150.4      326.230
      20472.3      49152.8      375.565
      20478.8      49415.7      701.504
      20485.2      48843.7      755.579
      20491.7      47672.2      835.225
      20498.2      46936.4      359.434
      20504.6      47865.3      307.214
      20511.1      49513.9      927.609
      20517.5      50269.8      865.449
      20524.0      49627.9      676.616
      20530.5      49787.7      534.145
      20536.9      48904.8      524.466
      20543.4      47755.7      1011.15
      20549.9      46871.1      289.069
      20556.3      48257.1      1063.03
      20562.8      49037.1      684.280
      20569.2      49785.5      705.817
      20575.7      50458.6      778.606
      20582.2      50988.0      851.478
      20588.6      51437.3      1075.18
      20595.1      50396.4      1016.06
      20601.6      49530.3      698.607
      20608.0      47977.5      485.378
      20614.5      48135.0      868.682
      20621.0      48473.2      815.760
      20627.4      48019.8      443.764
      20633.9      48357.9      326.760
      20640.3      47902.1      323.722
      20646.8      47245.8      199.976
      20653.3      47635.6      500.650
      20659.7      48633.4      448.616
      20666.2      49281.3      586.799
      20672.7      49473.9      588.469
      20679.1      49434.1      475.138
      20685.6      49137.9      190.772
      20692.1      48100.9      162.964
      20698.5      48841.2      614.229
      20705.0      50244.9      950.908
      20711.4      50098.6      671.415
      20717.9      48744.9      230.001
      20724.4      48520.6      429.294
      20730.8      47911.4      756.682
      20737.3      48077.3      377.388
      20743.8      48184.4      344.755
      20750.2      48949.4      656.820
      20756.7      49028.0      445.349
      20763.2      49408.4      286.850
      20769.6      48902.9      306.957
      20776.1      48901.2      198.312
      20782.5      49500.2      569.188
      20789.0      49266.2      394.045
      20795.5      48934.0      424.621
      20801.9      48693.4      304.948
      20808.4      48734.0      436.915
      20814.9      48939.0      356.267
      20821.3      48596.8      270.277
      20827.8      48382.4      266.445
      20834.3      48952.6      217.558
      20840.7      49239.6      203.878
      20847.2      48874.0      356.772
      20853.6      49249.8      450.765
      20860.1      49383.3      460.947
      20866.6      49445.8      500.397
      20873.0      48899.6      189.065
      20879.5      48614.8      247.841
      20886.0      48742.8      297.556
      20892.4      49080.6      269.996
      20898.9      48860.8      191.939
      20905.4      49726.7      626.696
      20911.8      50600.5      335.664
      20918.3      50976.1      221.038
      20924.7      51014.9      273.092
      20931.2      50741.9      300.709
      20937.7      50017.2      342.457
      20944.1      49157.8      221.202
      20950.6      48840.3      271.271
      20957.1      48340.5      187.489
      20963.5      48201.6      107.863
      20970.0      48313.9      232.643
      20976.5      49145.9      530.037
      20982.9      49575.7      536.586
      20989.4      50206.6      235.259
      20995.8      50125.2      208.353
      21002.3      49705.5      491.392
      21008.8      50547.5      367.467
      21015.2      50580.1      273.680
      21021.7      50235.8      293.363
      21028.2      50067.1      281.537
      21034.6      50154.4      497.400
      21041.1      50392.3      617.316
      21047.6      49916.0      276.265
      21054.0      49924.4      159.334
      21060.5      49698.2      241.979
      21066.9      50240.8      162.981
      21073.4      50530.1      251.046
      21079.9      50016.1      543.780
      21086.3      49300.5      327.827
      21092.8      49276.8      231.969
      21099.3      49660.0      336.412
      21105.7      50813.1      799.429
      21112.2      50880.9      1164.09
      21118.6      50737.4      533.938
      21125.1      50200.1      360.374
      21131.6      49915.1      633.946
      21138.0      50490.4      282.586
      21144.5      50678.1      756.118
      21151.0      51459.4      200.563
      21157.4      51213.5      235.270
      21163.9      50988.1      395.544
      21170.4      50919.1      398.360
      21176.8      50317.4      367.665
      21183.3      49588.0      219.566
      21189.7      49957.3      272.807
      21196.2      50199.5      300.143
      21202.7      50147.7      235.086
      21209.1      50376.5      373.514
      21215.6      50172.7      208.334
      21222.1      51162.4      346.520
      21228.5      51362.7      270.268
      21235.0      51569.1      413.766
      21241.5      51779.0      280.410
      21247.9      52103.9      157.057
      21254.4      52075.2      348.227
      21260.8      52091.8      323.331
      21267.3      51030.7      402.226
      21273.8      50413.7      349.873
      21280.2      50161.9      291.509
      21286.7      50079.7      219.882
      21293.2      50053.5      295.273
      21299.6      51018.5      565.110
      21306.1      51613.9      776.815
      21312.6      51244.1      300.234
      21319.0      51750.1      238.186
      21325.5      51197.0      77.3130
      21331.9      51364.4      233.332
      21338.4      51992.2      292.070
      21344.9      52070.8      209.039
      21351.3      51877.1      138.007
      21357.8      52056.1      374.173
      21364.3      52162.6      210.979
      21370.7      51829.4      383.429
      21377.2      51749.8      304.975
      21383.7      51307.5      174.863
      21390.1      50960.5      291.564
      21396.6      50949.6      281.120
      21403.0      50969.6      452.646
      21409.5      50556.1      318.735
      21416.0      50321.1      312.891
      21422.4      51148.6      347.247
      21428.9      51823.5      377.734
      21435.4      52001.2      260.725
      21441.8      53055.9      541.378
      21448.3      53792.4      295.952
      21454.8      54075.1      490.773
      21461.2      52685.7      848.978
      21467.7      52624.2      754.641
      21474.1      53283.8      230.831
      21480.6      52824.1      559.038
      21487.1      51885.9      301.150
      21493.5      51810.6      204.064
      21500.0      51566.8      326.486
      21506.5      50947.4      208.351
      21512.9      51398.8      306.130
      21519.4      52185.8      304.544
      21525.8      51883.2      177.654
      21532.3      52100.5      392.104
      21538.8      51900.6      392.576
      21545.2      52660.1      320.392
      21551.7      52585.8      191.886
      21558.2      52858.0      246.518
      21564.6      53324.7      252.983
      21571.1      53149.7      155.448
      21577.6      53179.4      376.054
      21584.0      53478.7      149.278
      21590.5      53895.1      216.276
      21596.9      53710.7      227.100
      21603.4      53938.6      374.996
      21609.9      53431.2      188.516
      21616.3      53567.1      351.933
      21622.8      53597.2      254.586
      21629.3      53364.6      237.029
      21635.7      52948.7      313.911
      21642.2      53322.6      413.474
      21648.7      53272.9      318.669
      21655.1      53305.1      292.017
      21661.6      53623.5      94.2595
      21668.0      54303.2      178.094
      21674.5      54152.5      350.183
      21681.0      54480.1      426.780
      21687.4      54834.7      115.623
      21693.9      54763.6      284.591
      21700.4      54743.5      302.643
      21706.8      53993.5      453.312
      21713.3      53311.4      308.071
      21719.8      53126.6      251.205
      21726.2      53267.9      143.397
      21732.7      53673.4      277.206
      21739.1      53813.1      170.926
      21745.6      54093.1      157.912
      21752.1      54294.0      335.777
      21758.5      53677.8      269.641
      21765.0      52907.8      244.715
      21771.5      52814.0      109.937
      21777.9      52716.0      256.146
      21784.4      52347.1      402.727
      21790.9      53029.9      480.359
      21797.3      52933.5      192.856
      21803.8      53531.1      355.412
      21810.2      53655.2      433.838
      21816.7      53488.5      346.138
      21823.2      53728.6      422.123
      21829.6      53457.4      619.473
      21836.1      52929.8      450.090
      21842.6      53206.6      196.643
      21849.0      53304.1      223.243
      21855.5      53488.0      239.094
      21862.0      54098.3      512.383
      21868.4      53409.8      282.043
      21874.9      53746.0      469.567
      21881.3      53158.2      232.311
      21887.8      54046.4      203.555
      21894.3      53769.0      272.962
      21900.7      53719.6      207.683
      21907.2      53652.3      246.520
      21913.7      53675.2      324.693
      21920.1      53686.1      375.587
      21926.6      53510.9      227.081
      21933.1      53374.2      150.526
      21939.5      52966.7      285.744
      21946.0      53046.9      425.624
      21952.4      53283.2      350.308
      21958.9      54101.9      292.251
      21965.4      54396.1      330.747
      21971.8      54610.0      414.833
      21978.3      53879.9      361.250
      21984.8      53827.8      664.810
      21991.2      54365.5      287.751
      21997.7      54526.9      129.846
      22004.2      54753.5      242.917
      22010.6      54585.8      288.860
      22017.1      54903.9      493.303
      22023.5      54508.2      198.866
      22030.0      53821.2      264.036
      22036.5      53409.4      329.780
      22042.9      52738.7      256.924
      22049.4      52382.2      324.921
      22055.9      52643.6      254.830
      22062.3      52544.0      372.548
      22068.8      51624.3      225.713
      22075.2      51800.7      219.175
      22081.7      52511.9      204.636
      22088.2      52469.2      324.921
      22094.6      52135.6      364.438
      22101.1      52959.5      423.737
      22107.6      53190.4      247.750
      22114.0      53938.2      135.008
      22120.5      54180.4      191.408
      22127.0      54496.7      255.711
      22133.4      54563.3      186.114
      22139.9      54745.0      188.753
      22146.3      54449.5      141.503
      22152.8      54446.6      250.451
      22159.3      54249.9      272.345
      22165.7      54048.4      200.829
      22172.2      53809.9      303.701
      22178.7      53585.1      77.4657
      22185.1      53828.5      156.688
      22191.6      54106.8      206.801
      22198.1      53631.4      341.968
      22204.5      52876.6      146.726
      22211.0      52950.8      171.284
      22217.4      53213.0      185.176
      22223.9      54214.2      255.341
      22230.4      54834.5      219.934
      22236.8      54756.2      283.029
      22243.3      54795.6      196.793
      22249.8      55210.7      199.601
      22256.2      55344.8      261.741
      22262.7      55335.0      298.230
      22269.2      54977.9      558.920
      22275.6      54347.9      315.265
      22282.1      54190.0      283.077
      22288.5      53998.1      312.046
      22295.0      53659.1      302.060
      22301.5      53965.0      234.820
      22307.9      54237.1      138.772
      22314.4      54764.1      335.071
      22320.9      54802.5      592.492
      22327.3      54959.4      200.782
      22333.8      54620.1      176.308
      22340.3      53720.5      97.8557
      22346.7      53727.1      241.859
      22353.2      53706.2      279.123
      22359.6      53343.6      265.418
      22366.1      53837.7      350.660
      22372.6      53970.6      382.731
      22379.0      54287.2      224.944
      22385.5      55543.3      196.372
      22392.0      55385.5      147.682
      22398.4      54995.8      348.151
      22404.9      55221.6      301.503
      22411.4      55802.5      323.201
      22417.8      55580.1      208.176
      22424.3      55136.5      201.489
      22430.7      54585.7      159.679
      22437.2      54153.0      244.507
      22443.7      54014.0      185.711
      22450.1      54073.2      146.256
      22456.6      54584.8      288.266
      22463.1      55100.0      427.226
      22469.5      55142.2      397.359
      22476.0      55141.1      195.777
      22482.5      55015.4      235.707
      22488.9      54931.0      236.056
      22495.4      55043.2      386.458
      22501.8      54712.0      204.969
      22508.3      54046.7      168.605
      22514.8      53590.8      199.351
      22521.2      54281.2      355.613
      22527.7      54501.6      199.754
      22534.2      54540.9      296.230
      22540.6      54277.5      381.488
      22547.1      54351.3      656.201
      22553.6      53859.7      226.089
      22560.0      53494.8      162.695
      22566.5      54028.1      273.663
      22572.9      54817.1      426.508
      22579.4      54591.4      189.502
      22585.9      53871.5      224.805
      22592.3      53851.5      291.130
      22598.8      54602.3      363.453
      22605.3      54175.4      241.881
      22611.7      53865.5      527.786
      22618.2      53584.4      309.070
      22624.6      53736.8      300.574
      22631.1      54088.8      424.101
      22637.6      53782.3      556.076
      22644.0      53302.9      206.448
      22650.5      53508.6      153.813
      22657.0      53652.0      224.724
      22663.4      53924.9      228.546
      22669.9      53324.7      197.206
      22676.4      53498.2      351.428
      22682.8      54020.4      396.464
      22689.3      53859.3      229.412
      22695.7      53986.5      232.177
      22702.2      54550.0      670.879
      22708.7      54724.7      396.665
      22715.1      54100.3      147.241
      22721.6      53358.8      192.351
      22728.1      52997.3      83.7054
      22734.5      53242.2      185.892
      22741.0      53038.5      217.721
      22747.5      52831.7      224.832
      22753.9      52592.7      282.712
      22760.4      53414.5      252.729
      22766.8      54788.7      277.123
      22773.3      55211.1      347.021
      22779.8      54561.0      437.974
      22786.2      54022.3      179.964
      22792.7      53589.2      234.949
      22799.2      53263.1      280.651
      22805.6      52974.1      493.169
      22812.1      52706.0      412.488
      22818.6      53037.8      418.503
      22825.0      53261.2      204.592
      22831.5      53640.6      410.221
      22837.9      53740.5      639.167
      22844.4      53177.9      345.281
      22850.9      53277.3      142.634
      22857.3      53355.2      329.819
      22863.8      53661.5      484.493
      22870.3      53903.6      335.477
      22876.7      53733.0      177.760
      22883.2      53736.9      348.149
      22889.7      53656.0      173.411
      22896.1      53556.6      324.879
      22902.6      53252.5      306.265
      22909.0      53542.1      322.539
      22915.5      54219.8      284.007
      22922.0      52918.9      658.741
      22928.4      51377.4      951.067
      22934.9      49989.2      697.414
      22941.4      47699.4      776.757
      22947.8      45708.5      691.947
      22954.3      44723.4      153.995
      22960.8      45302.8      423.574
      22967.2      46774.9          NaN
      23051.2      50433.1      207.992
      23057.7      50245.9      354.653
      23064.2      49338.5      175.275
      23070.6      49059.5      137.551
      23077.1      49703.6      258.887
      23083.6      49813.3      230.195
      23090.0      50304.2      402.115
      23096.5      49619.3      226.912
      23102.9      48915.4      399.339
      23109.4      48485.3      150.802
      23115.9      48431.8      251.720
      23122.3      47951.6      262.841
      23128.8      47788.1      216.491
      23135.3      48276.5      270.660
      23141.7      48488.9      156.322
      23148.2      48226.0      256.086
      23154.7      47521.6      335.670
      23161.1      47114.4      589.363
      23167.6      47448.2      760.166
      23174.0      47393.4      915.241
      23180.5      47111.6      505.022
      23187.0      46207.6      866.459
      23193.4      45053.7      811.181
      23199.9      46796.6      609.811
      23206.4      48246.4      499.713
      23212.8      47664.8      253.862
      23219.3      47005.8      250.312
      23225.8      46233.0      399.079
      23232.2      44661.3      701.022
      23238.7      42769.8      436.199
      23245.1      42404.9      217.189
      23251.6      43225.0      351.349
      23258.1      43657.6      303.445
      23264.5      43903.8      292.229
      23271.0      44655.8      420.715
      23277.5      45246.3      585.950
      23283.9      45439.1      381.370
      23290.4      45430.1      149.057
      23296.9      45258.0      175.053
      23303.3      45384.7      204.916
      23309.8      44548.8      272.934
      23316.2      44171.1      407.749
      23322.7      44147.8      419.174
      23329.2      45472.9      617.756
      23335.6      46334.6      367.890
      23342.1      45924.3      240.930
      23348.6      45463.5      475.669
      23355.0      44635.2      459.949
      23361.5      44384.6      214.976
      23368.0      45291.6      341.612
      23374.4      45340.1      291.086
      23380.9      45168.8      377.297
      23387.3      45061.1      249.781
      23393.8      44663.4      499.611
      23400.3      44499.2      408.866
      23406.7      44382.5      511.948
      23413.2      44380.2      166.180
      23419.7      45914.4      657.273
      23426.1      45777.0      654.994
      23432.6      45739.5      564.451
      23439.1      45888.1      366.545
      23445.5      44818.3      341.437
      23452.0      43808.7      410.016
      23458.4      43486.4      463.357
      23464.9      44377.2      379.017
      23471.4      45445.9      214.064
      23477.8      45732.2      282.159
      23484.3      45552.1      199.109
      23490.8      45560.3      185.434
      23497.2      45743.1      152.183
      23503.7      44920.5      530.778
      23510.2      43835.3      856.310
      23516.6      42663.8      402.375
      23523.1      42320.5      342.012
      23529.5      41819.5      579.044
      23536.0      40908.1      786.804
      23542.5      39327.7      252.989
      23548.9      39733.7      369.320
      23555.4      40691.7      457.294
      23561.9      40816.3      339.673
      23568.3      41192.0      574.539
      23574.8      42003.4      403.576
      23581.2      42872.2      680.948
      23587.7      42370.8      311.800
      23594.2      41913.6      386.043
      23600.6      42059.8      354.941
      23607.1      43057.4      876.741
      23613.6      41617.4      270.517
      23620.0      41171.1      367.963
      23626.5      40857.6      303.403
      23633.0      41305.4      214.836
      23639.4      42008.2      363.837
      23645.9      41697.9      219.372
      23652.3      41951.7      284.875
      23658.8      42164.5      142.914
      23665.3      42738.6      287.443
      23671.7      42730.8      420.745
      23678.2      42701.2      937.489
      23684.7      41778.9      784.373
      23691.1      41226.7      261.389
      23697.6      41722.2      305.235
      23704.1      42059.6      733.524
      23710.5      42442.8      985.737
      23717.0      41610.5      1014.43
      23723.4      39098.3      580.788
      23729.9      37517.4      1504.26
      23736.4      39804.6      1214.19
      23742.8      42611.6      919.084
      23749.3      42534.3      270.486
      23755.8      42272.7      134.320
      23762.2      41703.9      188.296
      23768.7      41141.5      403.886
      23775.2      41375.3      487.895
      23781.6      41764.8      188.162
      23788.1      42378.7      256.776
      23794.5      41628.5      337.998
      23801.0      41537.2      544.294
      23807.5      41048.9      334.031
      23813.9      40383.3      173.749
      23820.4      40426.1      201.564
      23826.9      39364.6      213.031
      23833.3      38522.4      398.676
      23839.8      37826.3      817.196
      23846.3      37157.8      722.131
      23852.7      38407.3      503.242
      23859.2      40559.6      802.243
      23865.6      38969.4      121.600
      23872.1      37841.4      375.651
      23878.6      37464.6      95.9653
      23885.0      37476.1      211.109
      23891.5      37981.4      245.639
      23898.0      38803.9      447.230
      23904.4      39427.1      495.850
      23910.9      39543.7      366.902
      23917.4      39526.2      463.230
      23923.8      39730.6      745.698
      23930.3      39373.9      286.804
      23936.7      39570.6      633.593
      23943.2      39631.9      687.186
      23949.7      39755.5      411.757
      23956.1      39563.9      398.497
      23962.6      39064.5      215.288
      23969.1      38899.7      309.111
      23975.5      38656.9      395.059
      23982.0      38453.6      256.765
      23988.5      38895.9      438.923
      23994.9      38353.0      392.844
      24001.4      37827.0      341.430
      24007.8      38224.1      322.611
      24014.3      38160.0      245.500
      24020.8      38201.0      640.633
      24027.2      37693.0      411.852
      24033.7      37009.9      217.585
      24040.2      37308.2      271.749
      24046.6      37472.4      596.448
      24053.1      37073.7      569.658
      24059.6      37494.1      280.891
      24066.0      37566.2      255.878
      24072.5      36717.2      298.464
      24078.9      36409.1      248.924
      24085.4      36162.9      336.205
      24091.9      36685.3      560.381
      24098.3      36355.4      486.264
      24104.8      35653.5      443.589
      24111.3      35802.8      496.520
      24117.7      36555.2      598.119
      24124.2      35989.1      90.5540
      24130.6      35738.3      338.695
      24137.1      35553.5      212.376
      24143.6      34792.6      367.693
      24150.0      34116.0      1044.27
      24156.5      34615.8      252.527
      24163.0      34620.6      297.805
      24169.4      34717.8      623.346
      24175.9      35075.8      316.217
      24182.4      35634.7      709.602
      24188.8      34082.1      438.340
      24195.3      34287.5      874.206
      24201.7      35535.9      835.826
      24208.2      37510.8      1712.34
      24214.7      38035.0      1735.18
      24221.1      35824.3      399.495
      24227.6      34236.8      215.162
      24234.1      33625.2      153.557
      24240.5      34009.2      384.421
      24247.0      33946.0      325.088
      24253.5      34238.0      249.053
      24259.9      34170.6      129.602
      24266.4      33905.1          NaN
